,Notes,SURV_DATE,OBS_RADIUS,LC1_SPECIE,LC2_SPECIE,AREA_SIZE,LAND_MNGT,SOIL_CROP,nuts3,Transect,CLIMANR,WRB_COD,AnnualPrec,WRB_LV1,ParMat1,ParMat2,slope (Degrees)
114,,28JUL2009:00:00:00,2.0,C2A,,4.0,2.0,2.0,PT163,C20;D10;C20;C10;D10;61;C10,5.3,PZ,759.920002031326,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,2.06493425369263
115,,01AUG2009:00:00:00,2.0,,,4.0,2.0,1.0,PT181,E30,5.6,LV,538.479996862263,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,7.66235017776489
116,,30JUN2009:00:00:00,1.0,,,3.0,3.0,1.0,PT183,F00;E30;F00;E30;32;31;E20;C10,5.6,LV,634.600002272427,Luvisol,igneous rocks,acid to intermediate plutonic rocks,8.53076553344727
117,,12JUN2009:00:00:00,2.0,,,3.0,1.0,2.0,PT185,E20;31;23;31;E30;61;C10;61;C10;E30,5.3,PZ,662.180000300705,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,4.29863834381104
118,,06MAY2009:00:00:00,2.0,C19,,4.0,2.0,1.0,PT184,C10;E10;23;62;F00;62;32;E30;62;C10,5.6,LV,537.429998319596,Luvisol,metamorphic rocks,acid regional metamorphic rocks,2.18070459365845
119,,28APR2009:00:00:00,2.0,,,4.0,2.0,1.0,PT184,B81,5.6,VR,537.429998319596,Vertisol,igneous rocks,basic plutonic rocks,1.2809591293335
120,,01JUL2009:00:00:00,2.0,C19,,4.0,2.0,2.0,PT183,C10;E30;C10;32;C10;61;E10;61;C10,5.6,LV,634.600002272427,Luvisol,igneous rocks,acid to intermediate plutonic rocks,13.9876127243042
121,,12JUN2009:00:00:00,2.0,C2A,,4.0,2.0,1.0,PT185,C20;23;61;C10,5.3,PZ,662.180000300705,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,5.26751899719238
122,,28JUL2009:00:00:00,2.0,,,1.0,2.0,2.0,PT163,C30;D10;C10;C20;D20;31;E30;B43;B71;B16;E30;24;E30;A;24;E30;A,5.3,PZ,759.920002031326,Podzol,consolidated-clastic-sedimentary rocks,psammite or arenite,15.0451307296753
123,,01AUG2009:00:00:00,2.0,C1E,,4.0,2.0,1.0,PT183,C10;61;C10,5.6,LV,538.479996862263,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,8.87814235687256
124,,11AUG2009:00:00:00,2.0,C19,,3.0,1.0,2.0,PT183,C10;E10;C10;A;E30;61;C10;23;C10;23;C10;23;24;61;C10,5.6,LV,538.479996862263,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,0.0
125,,17JUN2009:00:00:00,2.0,C19,,4.0,1.0,1.0,PT183,C10;E30;C10;23;C10,5.6,LV,581.170002769679,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,0.0
126,,30JUN2009:00:00:00,2.0,C19,,3.0,1.0,2.0,PT183,C10;E30;C10;24;C10,5.6,LV,634.600002272427,Luvisol,igneous rocks,acid to intermediate plutonic rocks,4.06479692459106
127,,01JUL2009:00:00:00,2.0,,,3.0,2.0,2.0,PT183,E30,5.6,LV,634.600002272427,Luvisol,igneous rocks,acid to intermediate plutonic rocks,7.64140510559082
128,,06AUG2009:00:00:00,2.0,C19,,4.0,2.0,2.0,PT185,C10;E30;C10;E30;C10;F00;23;F00;61;C10;32;E30;32;C10,5.3,PZ,652.289998505265,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,12.7558717727661
129,,24JUL2009:00:00:00,2.0,,,3.0,2.0,2.0,PT16C,B81;D10;B81;A;B81;24;B81;61;62;10;E30;B81;61;B81;24;B81,5.3,CM,664.830004877597,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,2.46286654472351
130,,04AUG2009:00:00:00,2.0,,,4.0,2.0,3.0,PT162,D10;61;D10;C10;PI(;D10;C10;)PI,5.3,CM,785.000000537932,Cambisol,unconsolidated deposits (alluvium,fluvial sands and gravels,19.355525970459
131,,13MAY2009:00:00:00,2.0,C19,,4.0,2.0,1.0,PT184,C10;F00;61;C10,5.6,RG,532.469999342412,Regosol,metamorphic rocks,weakly metamorphic rocks,0.905850350856781
132,,28JUL2009:00:00:00,1.0,,,4.0,2.0,1.0,PT184,B31;1;61;B15;E30,5.6,VR,537.429998319596,Vertisol,igneous rocks,basic plutonic rocks,3.16105175018311
133,,11JUN2009:00:00:00,2.0,C3A,,3.0,2.0,2.0,PT16C,C30;61;C30;61;C10,5.3,CM,664.830004877597,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,3.26283025741577
134,,27MAY2009:00:00:00,2.0,C2A,,4.0,2.0,1.0,PT162,C20;61;C20,5.3,UM,1043.43000371754,Umbrisol,unconsolidated deposits (alluvium,marine and estuarine sands,5.62483978271484
135,,09MAY2009:00:00:00,2.0,,,1.0,2.0,2.0,PT150,C10;E30;21;E10;21;D10;21;D10;61;23;B81;61;D10;A;D10,5.7,LV,454.259998768568,Luvisol,metamorphic rocks,acid regional metamorphic rocks,2.06493425369263
136,,20MAY2009:00:00:00,2.0,C19,,2.0,2.0,3.0,PT150,C10;E30;32;F00;71;61;D10;61;F00;C10;D20;21;E30;61;E30;62;C10,5.6,RG,490.869997814298,Regosol,metamorphic rocks,weakly metamorphic rocks,1.14576280117035
137,,19MAY2009:00:00:00,2.0,C2A,,3.0,2.0,2.0,PT150,C20;61;C20;B18;C20;31;C20;B18,5.6,RG,490.869997814298,Regosol,metamorphic rocks,weakly metamorphic rocks,1.2809591293335
138,,17JUN2009:00:00:00,2.0,,,3.0,1.0,2.0,PT183,E20;23;F00;E20;PI(;E20;C10;)PI;X,5.6,LV,581.170002769679,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,0.405135601758957
139,,30JUL2009:00:00:00,2.0,,,4.0,2.0,1.0,PT185,E30;61;E30;B82;E10;B81;61;E30;21;E30;11;21;61;E30;32;D10;E30;C20,5.3,FL,664.830004877597,Fluvisol,unconsolidated deposits (alluvium,lake deposits,10.3036489486694
140,,19JUL2009:00:00:00,1.0,,,3.0,2.0,2.0,PT185,B11;E30,5.3,FL,664.830004877597,Fluvisol,unconsolidated deposits (alluvium,lake deposits,13.2505149841309
141,,28JUL2009:00:00:00,1.0,,,3.0,1.0,1.0,PT184,B15,5.6,PL,537.429998319596,Planosol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,1.2809591293335
142,,10AUG2009:00:00:00,2.0,,,3.0,1.0,2.0,PT184,E20;31;E20,5.6,LV,538.479996862263,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,1.14576280117035
143,,11AUG2009:00:00:00,2.0,,,4.0,1.0,1.0,PT184,E10;E20;E10;23;61;E20;G10,5.6,LV,538.479996862263,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,3.26283025741577
144,,11AUG2009:00:00:00,2.0,C19,,4.0,1.0,2.0,PT183,C10;E10;C10;32;C10,5.6,CM,538.479996862263,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.62013745307922
145,,19JUL2009:00:00:00,2.0,C19,,3.0,2.0,2.0,PT185,C10;E30;C10;61;C10;32;C10;32;C10,5.3,PZ,652.289998505265,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,18.6947135925293
146,,23JUL2009:00:00:00,2.0,,,1.0,2.0,3.0,PT16C,C10;61;B81;E30;B11;11;61;B81,5.3,CM,664.830004877597,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,1.14576280117035
147,,30JUL2009:00:00:00,2.0,C2A,,2.0,2.0,2.0,PT163,C20;D10;C20;61;B81;D10;PI(;B81;)PI;B81;D10;61;2;E30,5.3,LV,742.260000422597,Luvisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,21.5555877685547
148,,20MAY2009:00:00:00,2.0,C2A,,4.0,2.0,3.0,PT161,C20;61;C20,5.3,UM,1043.43000371754,Umbrisol,unconsolidated deposits (alluvium,marine and estuarine sands,2.56063890457153
149,,12MAY2009:00:00:00,2.0,C19,,4.0,1.0,1.0,PT184,C10;E30;31;C10,5.6,RG,537.429998319596,Regosol,metamorphic rocks,weakly metamorphic rocks,2.86240530014038
150,,28APR2009:00:00:00,1.0,,,4.0,2.0,1.0,PT184,B31;F00,5.6,PL,537.429998319596,Planosol,consolidated-clastic-sedimentary rocks,pelite/lutite or argilite,1.2809591293335
151,,11AUG2009:00:00:00,2.0,C19,,4.0,1.0,2.0,PT183,C10;E10;C10;21;C10,5.6,CM,538.479996862263,Cambisol,igneous rocks,acid to intermediate plutonic rocks,7.77649259567261
152,,06AUG2009:00:00:00,2.0,C19,,4.0,2.0,1.0,PT182,C10;E30;C10;E30;C10;E20;61;E20;61;E30;C10,5.3,PZ,652.289998505265,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,6.46731853485107
153,,20MAY2009:00:00:00,2.0,,,4.0,2.0,1.0,PT161,E30;61;B16;E30;24;E30;32;B15;B54;X,5.3,PZ,1043.43000371754,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,1.66997158527374
154,,06MAY2009:00:00:00,2.0,,,2.0,2.0,2.0,PT150,E10;C20,5.6,RG,490.869997814298,Regosol,metamorphic rocks,weakly metamorphic rocks,3.2376880645752
155,,29JUL2009:00:00:00,1.0,,,4.0,2.0,1.0,PT184,B15;23;F00;E30;D20;E30;61;D20,5.6,RG,533.210003337264,Regosol,metamorphic rocks,weakly metamorphic rocks,4.37376880645752
156,,12AUG2009:00:00:00,2.0,,,4.0,1.0,1.0,PT183,E20;F00;E20,5.6,CM,538.479996862263,Cambisol,igneous rocks,acid to intermediate plutonic rocks,0.405135601758957
157,,01AUG2009:00:00:00,2.0,,,3.0,1.0,2.0,PT184,E20;23;11;B14;E30;B14;11;23;B14,5.6,LV,538.479996862263,Luvisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
158,,11AUG2009:00:00:00,2.0,,,2.0,1.0,1.0,PT183,B81;E10;B81;23;B81;23;2;PI(;E10;)PI,5.6,LV,538.479996862263,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,1.66997158527374
159,,11JUN2009:00:00:00,2.0,,,4.0,2.0,1.0,PT16C,D10;61;D10;PI(;D10;)PI,5.3,CM,742.260000422597,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,1.21524477005005
160,,22MAY2009:00:00:00,1.0,,,2.0,2.0,1.0,PT162,B21;A;E30;62;A;D10;61;23;E30;23;15;G20;E30;61;E30,5.3,FL,840.170007875562,Fluvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,2.02486824989319
161,,21MAY2009:00:00:00,2.0,C2A,,3.0,2.0,2.0,PT162,C20;E30;61;32;C20;61;C30;C20;61;C20,5.3,PZ,1043.43000371754,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,4.12451791763306
162,,05MAY2009:00:00:00,2.0,,,1.0,2.0,2.0,PT150,D10;61;E30;31;D10;PI(;D10;24;D10;)PI;X,5.6,RG,490.869997814298,Regosol,metamorphic rocks,weakly metamorphic rocks,0.0
163,,06MAY2009:00:00:00,2.0,,,3.0,2.0,2.0,PT184,E20;D10;E20;D20;E20;D20;E20;61,5.6,RG,533.210003337264,Regosol,metamorphic rocks,weakly metamorphic rocks,3.61888313293457
164,,18MAY2009:00:00:00,2.0,C2A,,4.0,2.0,1.0,PT184,C20;23;62;23;C20;PI(;C20;61;D10;)PI,5.6,LV,533.210003337264,Luvisol,metamorphic rocks,acid regional metamorphic rocks,1.66997158527374
165,,08MAY2009:00:00:00,2.0,,,4.0,2.0,1.0,PT184,E30;F00;1;31;1;F00;E30,5.6,LV,539.450002639741,Luvisol,metamorphic rocks,acid regional metamorphic rocks,3.26283025741577
166,,02JUL2009:00:00:00,2.0,C19,,4.0,2.0,2.0,PT183,C10;D10;C10;51;C10;51;C10,5.6,CM,581.170002769679,Cambisol,igneous rocks,acid to intermediate plutonic rocks,7.5993332862854
167,,22MAY2009:00:00:00,2.0,,,4.0,2.0,1.0,PT162,B82;F00;61;B82;61;B82;D20,5.3,CM,785.000000537932,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,4.37376880645752
168,,05MAY2009:00:00:00,2.0,,,1.0,2.0,2.0,PT150,B82;E30;B82;32;D10;E30;C30;32;C30;D10;61;D10;61;X,5.6,RG,490.869997814298,Regosol,metamorphic rocks,weakly metamorphic rocks,2.29061007499695
169,many stones,29JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,PT184,E10,5.6,LV,533.210003337264,Luvisol,metamorphic rocks,acid regional metamorphic rocks,1.14576280117035
170,,02AUG2009:00:00:00,2.0,,,4.0,1.0,2.0,PT184,E20;31;E20,5.6,LV,534.620002769679,Luvisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
171,,02JUL2009:00:00:00,2.0,,,3.0,1.0,2.0,PT183,E10;51;E10;51;E10;F00;23;C10;PI(;D10;)PI;D10;23;1;62;1;23;D10;PI(;E30;)PI,5.6,LV,581.170002769679,Luvisol,igneous rocks,acid to intermediate plutonic rocks,4.88349342346191
172,,20MAY2009:00:00:00,2.0,C19,,4.0,2.0,1.0,PT182,C10;E30;C10;C30;61;C30;61;C10;D20;B81,5.6,PZ,590.660003149509,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,3.2376880645752
173,,07AUG2009:00:00:00,2.0,C19,,4.0,1.0,1.0,PT185,C10;E30;C10;61;C10;61;C10;61;E30;E20,5.3,PZ,598.739999979734,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,5.31352996826172
174,,08AUG2009:00:00:00,2.0,C19,,4.0,2.0,1.0,PT16C,C10;E30;C10;24;C30;61;C10;61;C10;61;C10;32;C30;61;C10,5.3,PZ,598.739999979734,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,3.26283025741577
175,,09JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,PT164,B81;E30;B81;C10;PI(;C10;)PI;C10;61;C10;24;21;62;A,5.3,CM,742.260000422597,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,10.8087692260742
176,,21MAY2009:00:00:00,1.0,,,2.0,3.0,1.0,PT161,F00;E30;C20;C10;C20,5.3,PZ,1043.43000371754,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,2.02486824989319
177,,20MAY2009:00:00:00,2.0,C1E,,3.0,2.0,1.0,PT161,C10;F00;23;E30;62;E30;62;A;24;E30;23;71;23;E30;1;61;C10,5.3,PZ,1043.43000371754,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,2.18070459365845
178,,30APR2009:00:00:00,2.0,,,1.0,2.0,3.0,PT150,D10;E30;23;2;32;61;D10;X,5.6,RG,490.869997814298,Regosol,metamorphic rocks,weakly metamorphic rocks,1.81124806404114
179,,27APR2009:00:00:00,2.0,C2A,,3.0,2.0,2.0,PT184,C20;E30;C20;61;C20;61;23;C20,5.6,RG,533.210003337264,Regosol,metamorphic rocks,weakly metamorphic rocks,5.1110897064209
180,,27APR2009:00:00:00,2.0,C2A,,3.0,2.0,1.0,PT184,C20;61;C20,5.6,RG,533.210003337264,Regosol,metamorphic rocks,weakly metamorphic rocks,0.810230672359467
181,,28JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,PT184,B31;E30;B31;E30;24;B31,5.6,LV,539.450002639741,Luvisol,igneous rocks,acid to intermediate plutonic rocks,0.905850350856781
182,,29JUN2009:00:00:00,2.0,,,4.0,1.0,1.0,PT182,E10;C10;23;E20;10;PI(;E20;)PI,5.6,LV,590.660003149509,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,13.1869440078735
183,many stones,09JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,PT16C,B81;23;C20;PI(;C20;61;C20;)PI;24;C20;E30;F00;23;C10;61;C10,5.3,LV,664.830004877597,Luvisol,metamorphic rocks,weakly metamorphic rocks,1.46044516563416
184,,18MAY2009:00:00:00,2.0,,,3.0,2.0,2.0,PT161,E30;32;PI(;E30;32;E30;32;E30;Bx1;E30;15;E30;)PI;X,5.3,SC,1070.34999932796,Solonchak,unconsolidated deposits (alluvium,marine and estuarine clays and silts,4.16384983062744
185,,19JUN2009:00:00:00,1.0,,,3.0,2.0,2.0,PT182,B15;32;E30;B15,5.6,LV,590.660003149509,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,14.3765478134155
186,many stones,08JUN2009:00:00:00,2.0,C1E,,4.0,2.0,1.0,PT164,C10;61;C10;F00;C10;PI(;C10;32;C10;)PI,5.4.1,LV,742.260000422597,Luvisol,metamorphic rocks,weakly metamorphic rocks,5.73888540267944
187,,29APR2009:00:00:00,2.0,,,1.0,2.0,3.0,PT150,E10;D10;E30;D20;24;61;E30;61;E20,5.7,RG,479.360001491755,Regosol,metamorphic rocks,weakly metamorphic rocks,2.56063890457153
188,,25MAY2009:00:00:00,1.0,,,3.0,2.0,1.0,PT184,B31;61;B81,5.6,VR,539.450002639741,Vertisol,igneous rocks,basic plutonic rocks,1.2809591293335
189,,09AUG2009:00:00:00,2.0,,,3.0,2.0,1.0,PT183,E30;23;F00;E30;F00;61;F00;E30;23;F00;C10,5.6,LV,534.620002769679,Luvisol,metamorphic rocks,acid regional metamorphic rocks,2.56063890457153
190,,16JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,PT183,B15;E30;B15;24;B15,5.6,LV,577.459999254346,Luvisol,igneous rocks,acid to intermediate plutonic rocks,0.810230672359467
191,,19JUN2009:00:00:00,2.0,,,4.0,2.0,2.0,PT183,E30;C10;51;C10;E30,5.6,CM,581.170002769679,Cambisol,igneous rocks,acid to intermediate plutonic rocks,3.16105175018311
192,,08MAY2009:00:00:00,2.0,,,2.0,2.0,1.0,PT162,B81;E30;B81;61;B81;C20;E30;B82;B81;E30;24;E30;61;23;1;62;X,5.3,CM,840.170007875562,Cambisol,sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin),calcareous rocks,4.71406507492065
193,,15MAY2009:00:00:00,2.0,C1E,,3.0,2.0,3.0,PT161,C10;61;C10;24;E30,5.3,UM,1070.34999932796,Umbrisol,unconsolidated deposits (alluvium,marine and estuarine sands,1.2809591293335
194,,27APR2009:00:00:00,2.0,,,3.0,2.0,1.0,PT184,D10;23;D10;PI(;D10;)PI,5.6,RG,533.210003337264,Regosol,metamorphic rocks,weakly metamorphic rocks,0.905850350856781
195,,09AUG2009:00:00:00,2.0,C19,,4.0,2.0,1.0,PT183,C10;D10;C10;F00;C10;61;C10,5.6,LV,534.620002769679,Luvisol,metamorphic rocks,acid regional metamorphic rocks,0.405135601758957
196,,21JUL2009:00:00:00,2.0,C1E,,3.0,2.0,3.0,PT16C,C10;61;C10;D10;PI(;D10;)PI;C10;C30;61;C10;61;C10,5.3,PZ,643.740003205836,Podzol,metamorphic rocks,weakly metamorphic rocks,2.29061007499695
197,,30APR2009:00:00:00,2.0,,,2.0,2.0,2.0,PT150,C10;32;C10;F00;D10;B81;61;B81,5.6,RG,479.360001491755,Regosol,metamorphic rocks,weakly metamorphic rocks,1.14576280117035
198,,10JUL2009:00:00:00,2.0,,,3.0,2.0,2.0,PT183,E30;D20;32;D20;61;D20;32;D20;PI(;Bx1;61;Bx1;)PI,5.6,LV,581.170002769679,Luvisol,igneous rocks,acid to intermediate plutonic rocks,8.66046810150146
199,,06JUL2009:00:00:00,1.0,,,3.0,2.0,2.0,PT182,B54;1;23;E30;62;E30;23;1;F00;E30;61;E30,5.6,LV,590.660003149509,Luvisol,consolidated-clastic-sedimentary rocks,psammite or arenite,2.56063890457153
200,,25JUL2009:00:00:00,2.0,C19,,3.0,2.0,1.0,PT16C,C10;61;C10;61;C10,5.3,PZ,643.740003205836,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,5.78105735778809
201,,01JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,PT114,B16;A;62;11;21;A;E30,5.3,CM,1087.47999547273,Cambisol,metamorphic rocks,acid regional metamorphic rocks,1.2809591293335
202,,30APR2009:00:00:00,2.0,,,2.0,2.0,1.0,PT150,D10;B75;D10;10;D10;E30;D10;31;D20,5.7,RG,479.360001491755,Regosol,metamorphic rocks,weakly metamorphic rocks,2.18070459365845
203,many stones,02AUG2009:00:00:00,2.0,,,4.0,2.0,1.0,PT184,B81;F00;B81;61;B81,5.6,LV,539.450002639741,Luvisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
204,,30JUN2009:00:00:00,1.0,,,3.0,2.0,1.0,PT114,B16;21;C30;PI(;C30;)PI,5.3,CM,1208.9299918294,Cambisol,igneous rocks,acid to intermediate plutonic rocks,3.7299497127533
205,,04AUG2009:00:00:00,1.0,,,3.0,1.0,2.0,PT184,B11;61;B11;B81;32;B11,5.6,VR,539.450002639741,Vertisol,igneous rocks,basic plutonic rocks,2.06493425369263
206,many stones,22JUL2009:00:00:00,2.0,C2A,,4.0,2.0,4.0,PT166,C20;PI(;C20;61;D10;32;C10;D10;)PI,5.4.1,LV,643.740003205836,Luvisol,metamorphic rocks,weakly metamorphic rocks,5.66788291931152
207,many stones,11AUG2009:00:00:00,2.0,C2A,,4.0,2.0,4.0,PT164,C20;PI(;C20;Bx1;10;)PI,5.4.1,RG,725.920003206283,Regosol,metamorphic rocks,weakly metamorphic rocks,0.905850350856781
208,,21AUG2009:00:00:00,2.0,,,2.0,2.0,2.0,PT164,D10;61;C10;D10;E30;D10;E30;B82;E30;B82;B21;B82;B41;B82;E30;A,5.4.1,FL,840.170007875562,Fluvisol,unconsolidated deposits (alluvium,lake deposits,1.2809591293335
209,,07MAY2009:00:00:00,2.0,C1E,,4.0,2.0,1.0,PT161,C10;62;C10;62;C20;C10,5.3,CM,944.030002838373,Cambisol,consolidated-clastic-sedimentary rocks,psammite or arenite,1.62013745307922
210,,29JUN2009:00:00:00,1.0,,,2.0,2.0,1.0,PT114,B16;21;62;24;B16;21;C20,5.3,CM,1208.9299918294,Cambisol,metamorphic rocks,acid regional metamorphic rocks,14.4340944290161
211,,07JUL2009:00:00:00,1.0,,,3.0,2.0,1.0,PT112,B16;1;B16;E30;32;61;B16;PI(;E30;B16;)PI,5.3,CM,1208.9299918294,Cambisol,igneous rocks,acid to intermediate plutonic rocks,3.61888313293457
212,,04AUG2009:00:00:00,1.0,B43D,,3.0,2.0,2.0,PT184,B43;D20;23;32;E30;G10;23;E20,5.6,VR,539.450002639741,Vertisol,igneous rocks,basic plutonic rocks,2.56063890457153
213,,08AUG2009:00:00:00,2.0,C19,,3.0,2.0,1.0,PT183,C10;E10;C10;E20;C10,5.6,LV,534.620002769679,Luvisol,metamorphic rocks,acid regional metamorphic rocks,0.405135601758957
214,,15JUN2009:00:00:00,1.0,,,3.0,1.0,2.0,PT183,B54;1;23;11;32;11;E30,5.6,LV,577.459999254346,Luvisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
215,,09JUL2009:00:00:00,1.0,,,3.0,1.0,2.0,PT183,B15;F00;1;23;1;31;61;1;23;E30;23;E20,5.6,LV,577.459999254346,Luvisol,igneous rocks,acid to intermediate plutonic rocks,2.86240530014038
216,,29JUN2009:00:00:00,2.0,C1E,,4.0,2.0,2.0,PT112,C10;C30;E30;B82;B16;B82;61;C30;21;A;C30,5.4.1,CM,1208.9299918294,Cambisol,metamorphic rocks,acid regional metamorphic rocks,0.405135601758957
217,,10JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,PT111,E30;21;62;24;E30;21;B82;E30;B82;E30;B82;PI(;E30;)PI;B82;E30;B82;24;62;A;E30;A;71,5.4.1,CM,1329.4899979353,Cambisol,metamorphic rocks,acid regional metamorphic rocks,0.905850350856781
218,many stones,01JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,ES111,D10;D20;21;1;62;2;61;C30;32;C30;E20,4.0999999999999996,CM,1324.60999678373,Cambisol,igneous rocks,acid to intermediate plutonic rocks,0.905850350856781
219,,27MAY2009:00:00:00,2.0,,,3.0,2.0,1.0,ES111,D10;32;62;61;21;C10;D10;21;D20,4.0999999999999996,LP,1347.63999710083,Leptosol,igneous rocks,acid to intermediate plutonic rocks,0.0
220,,27MAY2009:00:00:00,2.0,C1E,,3.0,2.0,1.0,ES111,C10;D10;32;C10;61;32;D20,4.0999999999999996,CM,1169.39000463486,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
221,,23MAY2009:00:00:00,2.0,,,3.0,2.0,1.0,PT114,E20;61;D20;15;A;B82;B43;B21,5.3,CM,1081.49999492541,Cambisol,igneous rocks,acid to intermediate plutonic rocks,1.21524477005005
222,,07JUL2009:00:00:00,2.0,C2A,,4.0,2.0,1.0,PT112,C20;PI(;C20;)PI,5.3,CM,1208.9299918294,Cambisol,igneous rocks,acid to intermediate plutonic rocks,3.08249473571777
223,,27MAY2009:00:00:00,2.0,C22,,4.0,2.0,1.0,ES114,C20;51;D10;51;C20;D20;C20;61;C20,4.0999999999999996,LP,1495.00999290943,Leptosol,igneous rocks,acid to intermediate plutonic rocks,0.0
224,,21MAY2009:00:00:00,1.0,,,4.0,1.0,1.0,PT184,B15;61;B15;D10;32;D10;51;32,5.6,RG,513.170000706613,Regosol,metamorphic rocks,weakly metamorphic rocks,2.94687962532043
225,,21MAY2009:00:00:00,2.0,C19,,4.0,2.0,1.0,PT184,C10;F00;32;C10,5.6,RG,513.170000706613,Regosol,metamorphic rocks,weakly metamorphic rocks,1.81124806404114
226,,15JUN2009:00:00:00,2.0,,,3.0,2.0,1.0,PT183,B81;F00;B81;61;B81;61;B81,5.6,LV,534.620002769679,Luvisol,igneous rocks,acid to intermediate plutonic rocks,3.61888313293457
227,,06JUL2009:00:00:00,2.0,,,3.0,2.0,1.0,PT183,B81;F00;B81;23;11;61;24;E30;11;B54;11;61;1;23;61;B81,5.6,LV,577.459999254346,Luvisol,metamorphic rocks,acid regional metamorphic rocks,5.96026182174683
228,,20JUL2009:00:00:00,2.0,C19,,3.0,2.0,1.0,PT16C,C10;E30;C10;61;C10;61;C10,5.3,PZ,598.739999979734,Podzol,unconsolidated deposits (alluvium,fluvial sands and gravels,4.37376880645752
229,many stones,01MAY2009:00:00:00,2.0,C1E,,4.0,2.0,1.0,PT161,C10;61;C10;61;C10;61;PI(;C10;)PI,5.4.1,CM,969.910001933575,Cambisol,metamorphic rocks,acid regional metamorphic rocks,1.14576280117035
230,many stones,01MAY2009:00:00:00,2.0,C1E,,4.0,2.0,1.0,PT116,C10;C30;61;C30;71;C30,5.4.1,CM,969.910001933575,Cambisol,metamorphic rocks,acid regional metamorphic rocks,0.405135601758957
231,,13MAY2009:00:00:00,2.0,C3A,,3.0,2.0,1.0,PT116,C30;A;E30;C30;62;E30;62,5.4.1,CM,969.910001933575,Cambisol,metamorphic rocks,acid regional metamorphic rocks,1.46044516563416
232,,10JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,PT111,E30;62;24;A;PI(;Bx1;)PI;C30;E30;C30;61;C30,5.4.1,CM,1329.4899979353,Cambisol,igneous rocks,acid to intermediate plutonic rocks,13.4561634063721
233,,30JUL2009:00:00:00,2.0,,,1.0,2.0,1.0,ES111,C20;D10;32;61;C20;C30,4.0999999999999996,LP,1347.63999710083,Leptosol,igneous rocks,acid to intermediate plutonic rocks,1.14576280117035
234,many stones,29JUL2009:00:00:00,2.0,C19,,3.0,1.0,1.0,PT184,C10;E10;C10;32;C10,5.6,RG,513.170000706613,Regosol,metamorphic rocks,weakly metamorphic rocks,1.2809591293335
